params,episode,cumulative_reward,mean_waiting_time
"start_epsilon:0.8,decay_rate:0.03",85,22.0,2.072103049907828
"start_epsilon:0.8,decay_rate:0.03",86,-128.0,2.2825489499990264
"start_epsilon:0.8,decay_rate:0.03",87,106.0,2.0978572199345398
"start_epsilon:0.8,decay_rate:0.03",88,-103.0,1.8462303969530036
"start_epsilon:0.8,decay_rate:0.03",89,94.0,1.9114735090447972
"start_epsilon:0.8,decay_rate:0.03",90,8.0,2.0237978331898328
"start_epsilon:0.8,decay_rate:0.03",91,-117.0,2.0623560949385413
"start_epsilon:0.8,decay_rate:0.03",92,67.0,1.9109580579454628
"start_epsilon:0.8,decay_rate:0.03",93,-40.0,2.154648873340054
"start_epsilon:0.8,decay_rate:0.03",94,117.0,1.9967229265210065
"start_epsilon:0.8,decay_rate:0.03",95,-115.0,1.9879219900433425
"start_epsilon:0.8,decay_rate:0.03",96,85.0,1.724078047238599
"start_epsilon:0.8,decay_rate:0.03",97,-5.0,1.9963319292380801
"start_epsilon:0.8,decay_rate:0.03",98,-4.0,1.9285543545255273
"start_epsilon:0.8,decay_rate:0.03",99,36.0,1.7844546846481335
